sale_id,transaction_id,line_number,customer_id,product_id,transaction_date,quantity,unit_price,discount_amount,tax_amount,payment_method,channel,store_id
STG-0001059,TXN-0000735,1,CUST-00245,PROD-0041,2023-07-16,1,164.13,0.0,10.68,Cash,Online,
STG-0001060,TXN-0000736,1,CUST-00233,PROD-0077,2022-12-17,1,82.95,0.0,7.64,Credit Card,In-Store,STORE-002
STG-0001061,TXN-0000737,1,CUST-00369,PROD-0012,2023-02-12,1,1395.14,0.0,135.16,Credit Card,Online,
STG-0001062,TXN-0000738,1,CUST-00233,PROD-0027,2023-09-24,1,147.67,0.0,10.07,Credit Card,Online,
STG-0001063,TXN-0000738,2,CUST-00233,PROD-0090,2023-09-24,2,19.56,0.0,2.74,Credit Card,Online,
STG-0001064,TXN-0000739,1,CUST-00476,PROD-0032,2022-04-03,1,89.35,0.0,8.33,Cash,Mobile App,
STG-0001065,TXN-0000740,1,CUST-00186,PROD-0088,2023-11-02,1,21.24,1.06,1.64,Credit Card,In-Store,STORE-001
STG-0001066,TXN-0000741,1,CUST-00031,PROD-0037,2022-03-08,1,74.49,0.0,6.34,Credit Card,Online,
STG-0001067,TXN-0000742,1,CUST-00123,PROD-0073,2023-05-13,1,153.17,7.66,11.08,PayPal,Mobile App,
STG-0001068,TXN-0000742,2,CUST-00123,PROD-0078,2023-05-13,1,15.71,0.79,0.94,PayPal,Mobile App,
STG-0001069,TXN-0000742,3,CUST-00123,PROD-0059,2023-05-13,2,86.85,0.0,12.25,PayPal,Mobile App,
STG-0001070,TXN-0000743,1,CUST-00399,PROD-0039,2023-09-06,2,31.93,3.19,4.31,PayPal,Online,
STG-0001071,TXN-0000744,1,CUST-00452,PROD-0031,2022-02-12,2,52.2,20.88,5.32,Debit Card,Online,
STG-0001072,TXN-0000744,2,CUST-00452,PROD-0006,2022-02-12,1,989.87,0.0,94.02,Debit Card,Online,
STG-0001073,TXN-0000745,1,CUST-00461,PROD-0039,2022-10-27,1,32.12,0.0,2.9,Debit Card,In-Store,STORE-008
STG-0001074,TXN-0000746,1,CUST-00176,PROD-0074,2024-11-09,3,140.65,0.0,26.64,Cash,Online,
STG-0001075,TXN-0000747,1,CUST-00106,PROD-0095,2023-08-04,3,11.39,1.71,2.58,Debit Card,In-Store,STORE-005
STG-0001076,TXN-0000748,1,CUST-00339,PROD-0091,2023-08-31,1,34.27,0.0,2.7,Debit Card,Online,
STG-0001077,TXN-0000748,2,CUST-00339,PROD-0083,2023-08-31,2,39.18,0.0,6.46,Debit Card,Online,
STG-0001078,TXN-0000749,1,CUST-00477,PROD-0085,2023-11-30,1,36.4,0.0,3.04,Credit Card,In-Store,STORE-001
STG-0001079,TXN-0000749,2,CUST-00477,PROD-0075,2023-11-30,4,90.85,54.51,24.75,Credit Card,In-Store,STORE-001
STG-0001080,TXN-0000749,3,CUST-00477,PROD-0035,2023-11-30,1,35.05,1.75,2.85,Credit Card,In-Store,STORE-001
STG-0001081,TXN-0000750,1,CUST-00499,PROD-0093,2024-07-31,1,25.69,0.0,2.28,Credit Card,Online,
STG-0001082,TXN-0000751,1,CUST-00280,PROD-0076,2022-12-16,2,40.63,0.0,5.21,Credit Card,Online,
STG-0001083,TXN-0000752,1,CUST-00284,PROD-0063,2022-07-17,3,46.47,0.0,13.02,Cash,Online,
STG-0001084,TXN-0000753,1,CUST-00216,PROD-0020,2024-01-15,1,1295.21,129.52,100.49,Credit Card,Online,
STG-0001085,TXN-0000754,1,CUST-00147,PROD-0053,2024-08-13,1,30.88,6.18,2.2,PayPal,Online,
STG-0001086,TXN-0000754,2,CUST-00147,PROD-0054,2024-08-13,1,52.36,2.62,3.81,PayPal,Online,
STG-0001087,TXN-0000755,1,CUST-00031,PROD-0090,2024-03-02,1,19.7,0.0,1.4,PayPal,In-Store,STORE-003
STG-0001088,TXN-0000755,2,CUST-00031,PROD-0062,2024-03-02,1,109.29,0.0,9.82,PayPal,In-Store,STORE-003
STG-0001089,TXN-0000756,1,CUST-00003,PROD-0047,2023-09-24,3,121.05,0.0,35.3,Credit Card,In-Store,STORE-006
STG-0001090,TXN-0000756,2,CUST-00003,PROD-0099,2023-09-24,4,76.83,0.0,19.5,Credit Card,In-Store,STORE-006
STG-0001091,TXN-0000757,1,CUST-00304,PROD-0020,2024-09-30,1,1246.49,0.0,110.9,Credit Card,In-Store,STORE-001
STG-0001092,TXN-0000758,1,CUST-00423,PROD-0052,2024-09-13,2,36.48,0.0,4.53,Apple Pay,Online,
STG-0001093,TXN-0000759,1,CUST-00089,PROD-0008,2022-09-02,1,409.28,0.0,40.59,Credit Card,In-Store,STORE-004
STG-0001094,TXN-0000759,2,CUST-00089,PROD-0081,2022-09-02,1,38.21,0.0,2.84,Credit Card,In-Store,STORE-004
STG-0001095,TXN-0000760,1,CUST-00378,PROD-0094,2023-01-10,1,29.78,4.47,2.11,PayPal,Online,
STG-0001096,TXN-0000761,1,CUST-00253,PROD-0037,2024-07-19,2,75.82,0.0,11.17,Debit Card,Mobile App,
STG-0001097,TXN-0000762,1,CUST-00242,PROD-0090,2024-03-20,1,19.45,0.0,1.37,Credit Card,Online,
STG-0001098,TXN-0000762,2,CUST-00242,PROD-0038,2024-03-20,1,69.94,3.5,5.25,Credit Card,Online,
STG-0001099,TXN-0000762,3,CUST-00242,PROD-0093,2024-03-20,1,26.34,1.32,2.16,Credit Card,Online,
STG-0001100,TXN-0000763,1,CUST-00146,PROD-0082,2023-03-23,1,46.96,0.0,4.51,Credit Card,In-Store,STORE-001
STG-0001101,TXN-0000763,2,CUST-00146,PROD-0086,2023-03-23,1,21.74,0.0,1.78,Credit Card,In-Store,STORE-001
STG-0001102,TXN-0000763,3,CUST-00146,PROD-0003,2023-03-23,1,390.13,19.51,31.04,Credit Card,In-Store,STORE-001
STG-0001103,TXN-0000764,1,CUST-00368,PROD-0097,2024-02-12,2,63.72,0.0,9.69,Credit Card,Online,
STG-0001104,TXN-0000764,2,CUST-00368,PROD-0080,2024-02-12,4,15.96,0.0,6.22,Credit Card,Online,
STG-0001105,TXN-0000765,1,CUST-00054,PROD-0039,2022-04-27,1,32.07,0.0,3.11,Credit Card,In-Store,STORE-010
STG-0001106,TXN-0000765,2,CUST-00054,PROD-0088,2022-04-27,5,21.98,16.48,6.35,Credit Card,In-Store,STORE-010
STG-0001107,TXN-0000765,3,CUST-00054,PROD-0037,2022-04-27,2,77.29,0.0,11.33,Credit Card,In-Store,STORE-010
STG-0001108,TXN-0000766,1,CUST-00491,PROD-0091,2023-11-04,1,34.5,0.0,2.27,PayPal,In-Store,STORE-006
STG-0001109,TXN-0000766,2,CUST-00491,PROD-0020,2023-11-04,1,1297.11,0.0,90.08,PayPal,In-Store,STORE-006
STG-0001110,TXN-0000766,3,CUST-00491,PROD-0078,2023-11-04,1,15.66,0.0,1.37,PayPal,In-Store,STORE-006
STG-0001111,TXN-0000767,1,CUST-00165,PROD-0062,2024-07-20,2,111.11,11.11,20.37,Credit Card,Online,
STG-0001112,TXN-0000767,2,CUST-00165,PROD-0017,2024-07-20,3,935.2,140.28,241.27,Credit Card,Online,
STG-0001113,TXN-0000768,1,CUST-00061,PROD-0034,2022-02-18,3,52.44,15.73,12.63,Credit Card,Online,
STG-0001114,TXN-0000769,1,CUST-00176,PROD-0003,2023-10-11,3,373.41,0.0,77.75,Debit Card,In-Store,STORE-010
STG-0001115,TXN-0000770,1,CUST-00229,PROD-0055,2022-04-14,2,137.75,0.0,18.6,Debit Card,In-Store,STORE-007
STG-0001116,TXN-0000771,1,CUST-00202,PROD-0039,2024-05-22,1,31.58,1.58,2.38,Cash,In-Store,STORE-007
STG-0001117,TXN-0000772,1,CUST-00480,PROD-0067,2022-05-12,1,303.48,0.0,26.54,Credit Card,In-Store,STORE-009
STG-0001118,TXN-0000773,1,CUST-00447,PROD-0038,2024-12-30,1,67.47,0.0,5.28,Credit Card,Mobile App,
STG-0001119,TXN-0000774,1,CUST-00482,PROD-0039,2022-08-15,2,32.11,0.0,5.93,PayPal,In-Store,STORE-005
STG-0001120,TXN-0000775,1,CUST-00229,PROD-0081,2024-09-23,5,39.57,0.0,13.29,Cash,Online,
STG-0001121,TXN-0000775,2,CUST-00229,PROD-0008,2024-09-23,2,399.38,79.88,45.43,Cash,Online,
STG-0001122,TXN-0000775,3,CUST-00229,PROD-0093,2024-09-23,4,25.61,5.12,6.84,Cash,Online,
STG-0001123,TXN-0000776,1,CUST-00286,PROD-0089,2022-03-04,1,16.71,1.67,1.18,Debit Card,Mobile App,
STG-0001124,TXN-0000777,1,CUST-00275,PROD-0076,2023-07-29,1,40.67,0.0,2.92,Debit Card,In-Store,STORE-005
STG-0001125,TXN-0000778,1,CUST-00218,PROD-0067,2023-03-07,1,294.96,14.75,19.6,Credit Card,In-Store,STORE-002
STG-0001126,TXN-0000779,1,CUST-00050,PROD-0092,2023-09-03,1,24.28,4.86,1.7,Debit Card,Online,
STG-0001127,TXN-0000780,1,CUST-00421,PROD-0028,2023-03-13,1,135.12,0.0,10.12,Cash,Mobile App,
STG-0001128,TXN-0000781,1,CUST-00492,PROD-0014,2023-12-23,5,1384.72,0.0,672.27,PayPal,Online,
STG-0001129,TXN-0000782,1,CUST-00189,PROD-0033,2024-10-06,2,42.37,0.0,8.18,Apple Pay,In-Store,STORE-005
STG-0001130,TXN-0000782,2,CUST-00189,PROD-0085,2024-10-06,2,38.11,3.81,7.23,Apple Pay,In-Store,STORE-005
STG-0001131,TXN-0000783,1,CUST-00239,PROD-0006,2023-06-15,1,945.86,0.0,92.14,Cash,Online,
STG-0001132,TXN-0000784,1,CUST-00341,PROD-0065,2023-04-17,4,115.26,23.05,31.06,Debit Card,In-Store,STORE-001
STG-0001133,TXN-0000785,1,CUST-00017,PROD-0100,2024-04-11,2,39.12,3.91,4.75,Credit Card,In-Store,STORE-005
STG-0001134,TXN-0000786,1,CUST-00355,PROD-0090,2024-07-29,1,19.81,0.99,1.38,Debit Card,In-Store,STORE-010
STG-0001135,TXN-0000787,1,CUST-00475,PROD-0060,2023-05-24,1,34.6,3.46,2.49,Credit Card,In-Store,STORE-006
STG-0001136,TXN-0000788,1,CUST-00084,PROD-0011,2023-04-24,2,1363.6,136.36,191.23,Debit Card,In-Store,STORE-010
STG-0001137,TXN-0000789,1,CUST-00493,PROD-0088,2023-12-31,1,21.42,0.0,1.79,Credit Card,In-Store,STORE-006
STG-0001138,TXN-0000790,1,CUST-00249,PROD-0067,2024-03-05,1,298.52,0.0,28.91,PayPal,In-Store,STORE-005
STG-0001139,TXN-0000791,1,CUST-00279,PROD-0021,2024-01-28,5,162.29,40.57,51.76,Credit Card,Mobile App,
STG-0001140,TXN-0000792,1,CUST-00382,PROD-0017,2023-08-23,2,920.76,0.0,154.63,Debit Card,Online,
STG-0001141,TXN-0000793,1,CUST-00164,PROD-0093,2024-12-05,1,26.39,0.0,2.01,PayPal,In-Store,STORE-006
STG-0001142,TXN-0000794,1,CUST-00126,PROD-0076,2024-07-04,1,40.93,0.0,3.81,Credit Card,Mobile App,
STG-0001143,TXN-0000794,2,CUST-00126,PROD-0088,2024-07-04,2,21.82,2.18,2.65,Credit Card,Mobile App,
STG-0001144,TXN-0000795,1,CUST-00187,PROD-0091,2024-12-16,1,34.84,1.74,3.31,Credit Card,In-Store,STORE-001
STG-0001145,TXN-0000796,1,CUST-00368,PROD-0064,2024-05-20,1,18.74,0.0,1.19,Credit Card,Mobile App,
STG-0001146,TXN-0000797,1,CUST-00369,PROD-0060,2024-11-25,3,34.05,10.22,6.11,Cash,Mobile App,
STG-0001147,TXN-0000798,1,CUST-00454,PROD-0052,2024-07-29,1,36.77,3.68,2.26,Apple Pay,In-Store,STORE-004
STG-0001148,TXN-0000799,1,CUST-00113,PROD-0040,2024-07-20,5,76.83,0.0,24.76,Apple Pay,Online,
STG-0001149,TXN-0000800,1,CUST-00146,PROD-0052,2024-10-23,5,37.09,0.0,11.37,Credit Card,Mobile App,
STG-0001150,TXN-0000801,1,CUST-00450,PROD-0084,2024-06-10,1,36.9,0.0,3.27,PayPal,Mobile App,
STG-0001151,TXN-0000801,2,CUST-00450,PROD-0068,2024-06-10,2,440.71,44.07,68.13,PayPal,Mobile App,
STG-0001152,TXN-0000802,1,CUST-00226,PROD-0092,2022-08-02,3,24.23,7.27,4.88,Credit Card,Online,
STG-0001153,TXN-0000803,1,CUST-00233,PROD-0053,2023-12-31,1,29.48,0.0,2.74,Debit Card,Online,
STG-0001154,TXN-0000803,2,CUST-00233,PROD-0069,2023-12-31,1,450.55,0.0,34.47,Debit Card,Online,
STG-0001155,TXN-0000804,1,CUST-00465,PROD-0072,2023-06-08,2,299.08,0.0,57.4,Credit Card,Online,
STG-0001156,TXN-0000805,1,CUST-00113,PROD-0066,2022-05-22,1,468.53,0.0,33.27,Credit Card,In-Store,STORE-008
STG-0001157,TXN-0000806,1,CUST-00065,PROD-0078,2024-12-10,1,16.3,0.82,1.12,Credit Card,Online,
STG-0001158,TXN-0000807,1,CUST-00251,PROD-0033,2024-01-31,3,40.94,0.0,10.35,Cash,In-Store,STORE-005
STG-0001159,TXN-0000807,2,CUST-00251,PROD-0059,2024-01-31,1,90.61,0.0,8.52,Cash,In-Store,STORE-005
STG-0001160,TXN-0000808,1,CUST-00071,PROD-0019,2023-06-16,5,943.11,0.0,399.59,Credit Card,In-Store,STORE-009
STG-0001161,TXN-0000809,1,CUST-00158,PROD-0047,2024-04-07,1,121.47,18.22,8.87,PayPal,In-Store,STORE-006
STG-0001162,TXN-0000810,1,CUST-00226,PROD-0057,2024-03-14,1,50.97,0.0,3.48,Credit Card,Online,
STG-0001163,TXN-0000810,2,CUST-00226,PROD-0074,2024-03-14,2,138.9,13.89,17.1,Credit Card,Online,
STG-0001164,TXN-0000811,1,CUST-00229,PROD-0096,2024-08-15,2,64.77,12.95,10.67,Debit Card,Online,
STG-0001165,TXN-0000812,1,CUST-00369,PROD-0068,2024-09-07,1,463.2,0.0,45.61,Credit Card,In-Store,STORE-002
STG-0001166,TXN-0000812,2,CUST-00369,PROD-0081,2024-09-07,1,39.58,0.0,3.64,Credit Card,In-Store,STORE-002
STG-0001167,TXN-0000813,1,CUST-00234,PROD-0058,2022-04-08,2,40.0,0.0,7.01,PayPal,In-Store,STORE-003
STG-0001168,TXN-0000814,1,CUST-00025,PROD-0072,2023-01-26,1,298.98,29.9,16.83,Debit Card,Online,
STG-0001169,TXN-0000815,1,CUST-00233,PROD-0012,2024-09-04,1,1434.54,0.0,136.66,Credit Card,In-Store,STORE-010
STG-0001170,TXN-0000815,2,CUST-00233,PROD-0035,2024-09-04,2,35.13,0.0,5.56,Credit Card,In-Store,STORE-010
STG-0001171,TXN-0000815,3,CUST-00233,PROD-0045,2024-09-04,1,100.6,0.0,8.41,Credit Card,In-Store,STORE-010
STG-0001172,TXN-0000816,1,CUST-00132,PROD-0056,2023-02-21,1,47.27,2.36,3.75,Debit Card,In-Store,STORE-002
STG-0001173,TXN-0000817,1,CUST-00369,PROD-0008,2023-02-26,1,398.98,19.95,27.72,Credit Card,Mobile App,
STG-0001174,TXN-0000818,1,CUST-00126,PROD-0023,2023-03-25,1,248.62,12.43,18.92,Credit Card,Online,
STG-0001175,TXN-0000819,1,CUST-00055,PROD-0036,2024-07-12,3,29.16,0.0,6.98,Credit Card,Online,
STG-0001176,TXN-0000820,1,CUST-00371,PROD-0098,2024-03-08,1,52.31,2.62,4.62,Credit Card,Online,
STG-0001177,TXN-0000821,1,CUST-00054,PROD-0041,2022-12-20,1,158.35,0.0,11.4,Credit Card,In-Store,STORE-005
STG-0001178,TXN-0000822,1,CUST-00253,PROD-0057,2023-05-02,3,51.33,7.7,9.7,Credit Card,In-Store,STORE-007
STG-0001179,TXN-0000823,1,CUST-00493,PROD-0029,2023-05-19,1,80.19,12.03,5.38,PayPal,Online,
STG-0001180,TXN-0000823,2,CUST-00493,PROD-0069,2023-05-19,1,453.29,0.0,33.25,PayPal,Online,
STG-0001181,TXN-0000823,3,CUST-00493,PROD-0037,2023-05-19,2,74.5,0.0,11.47,PayPal,Online,
STG-0001182,TXN-0000824,1,CUST-00186,PROD-0031,2023-01-07,1,54.76,5.48,4.88,Debit Card,Online,
STG-0001183,TXN-0000825,1,CUST-00017,PROD-0060,2024-05-29,1,34.38,0.0,2.51,Credit Card,Online,
STG-0001184,TXN-0000825,2,CUST-00017,PROD-0001,2024-05-29,1,890.75,44.54,57.52,Credit Card,Online,
STG-0001185,TXN-0000826,1,CUST-00229,PROD-0002,2022-10-25,1,895.01,0.0,79.52,Credit Card,Mobile App,
STG-0001186,TXN-0000827,1,CUST-00491,PROD-0032,2023-06-26,5,86.19,21.55,25.54,Cash,In-Store,STORE-008
STG-0001187,TXN-0000828,1,CUST-00158,PROD-0007,2023-04-21,1,732.8,73.28,41.52,Debit Card,Online,
STG-0001188,TXN-0000829,1,CUST-00368,PROD-0019,2022-10-26,1,934.43,46.72,68.82,PayPal,Mobile App,
STG-0001189,TXN-0000829,2,CUST-00368,PROD-0042,2022-10-26,1,102.2,5.11,7.99,PayPal,Mobile App,
STG-0001190,TXN-0000829,3,CUST-00368,PROD-0086,2022-10-26,2,22.58,0.0,4.1,PayPal,Mobile App,
STG-0001191,TXN-0000830,1,CUST-00348,PROD-0064,2023-06-05,2,18.87,1.89,2.46,Apple Pay,Online,
STG-0001192,TXN-0000830,2,CUST-00348,PROD-0059,2023-06-05,1,87.75,0.0,5.96,Apple Pay,Online,
STG-0001193,TXN-0000831,1,CUST-00117,PROD-0038,2024-03-15,2,66.74,0.0,12.31,Apple Pay,Online,
STG-0001194,TXN-0000831,2,CUST-00117,PROD-0095,2024-03-15,3,11.45,0.0,3.42,Apple Pay,Online,
STG-0001195,TXN-0000831,3,CUST-00117,PROD-0049,2024-03-15,1,232.14,46.43,18.27,Apple Pay,Online,
STG-0001196,TXN-0000832,1,CUST-00146,PROD-0015,2024-11-16,1,789.79,0.0,50.3,Credit Card,Online,
STG-0001197,TXN-0000832,2,CUST-00146,PROD-0070,2024-11-16,1,435.84,0.0,35.1,Credit Card,Online,
STG-0001198,TXN-0000833,1,CUST-00253,PROD-0020,2023-10-02,1,1244.46,62.22,109.61,Cash,Online,
STG-0001199,TXN-0000833,2,CUST-00253,PROD-0043,2023-10-02,3,160.86,96.52,25.51,Cash,Online,
STG-0001200,TXN-0000834,1,CUST-00089,PROD-0059,2023-03-09,2,90.2,27.06,14.66,Debit Card,Online,
STG-0001201,TXN-0000835,1,CUST-00128,PROD-0091,2023-02-14,1,33.57,0.0,3.16,Credit Card,Online,
STG-0001202,TXN-0000836,1,CUST-00374,PROD-0057,2024-07-17,3,49.55,22.3,12.1,Cash,Online,
STG-0001203,TXN-0000837,1,CUST-00255,PROD-0078,2023-10-21,1,15.64,0.78,1.39,Credit Card,In-Store,STORE-005
STG-0001204,TXN-0000837,2,CUST-00255,PROD-0100,2023-10-21,1,39.87,5.98,2.48,Credit Card,In-Store,STORE-005
STG-0001205,TXN-0000838,1,CUST-00110,PROD-0022,2024-11-06,1,113.69,17.05,8.78,Credit Card,In-Store,STORE-007
STG-0001206,TXN-0000839,1,CUST-00454,PROD-0036,2024-10-20,1,30.86,3.09,2.62,Credit Card,Mobile App,
STG-0001207,TXN-0000840,1,CUST-00026,PROD-0048,2022-10-20,1,230.83,34.62,15.75,Credit Card,In-Store,STORE-007
STG-0001208,TXN-0000841,1,CUST-00233,PROD-0051,2024-08-10,1,174.98,35.0,10.72,Credit Card,In-Store,STORE-008
STG-0001209,TXN-0000842,1,CUST-00045,PROD-0050,2022-08-05,4,175.79,0.0,52.88,Debit Card,Online,
STG-0001210,TXN-0000843,1,CUST-00487,PROD-0093,2024-12-05,1,26.92,2.69,1.75,Credit Card,In-Store,STORE-005
STG-0001211,TXN-0000844,1,CUST-00042,PROD-0079,2023-04-04,4,59.57,0.0,20.47,Credit Card,Online,
STG-0001212,TXN-0000844,2,CUST-00042,PROD-0069,2023-04-04,1,439.09,0.0,36.26,Credit Card,Online,
STG-0001213,TXN-0000844,3,CUST-00042,PROD-0039,2023-04-04,1,31.54,1.58,2.71,Credit Card,Online,
STG-0001214,TXN-0000845,1,CUST-00405,PROD-0087,2022-10-23,1,18.97,0.0,1.27,Cash,Mobile App,
STG-0001215,TXN-0000846,1,CUST-00489,PROD-0097,2024-12-03,3,61.68,0.0,12.3,PayPal,Online,
STG-0001216,TXN-0000846,2,CUST-00489,PROD-0087,2024-12-03,1,19.12,0.96,1.75,PayPal,Online,
STG-0001217,TXN-0000846,3,CUST-00489,PROD-0001,2024-12-03,1,863.14,86.31,56.91,PayPal,Online,
STG-0001218,TXN-0000847,1,CUST-00025,PROD-0072,2024-12-01,1,298.15,14.91,22.94,Apple Pay,Mobile App,
STG-0001219,TXN-0000847,2,CUST-00025,PROD-0009,2024-12-01,1,710.39,71.04,40.72,Apple Pay,Mobile App,
STG-0001220,TXN-0000848,1,CUST-00055,PROD-0035,2023-07-16,1,36.87,0.0,3.1,Apple Pay,Online,
STG-0001221,TXN-0000848,2,CUST-00055,PROD-0010,2023-07-16,1,998.51,0.0,95.97,Apple Pay,Online,
STG-0001222,TXN-0000848,3,CUST-00055,PROD-0068,2023-07-16,2,440.91,0.0,74.55,Apple Pay,Online,
STG-0001223,TXN-0000849,1,CUST-00226,PROD-0077,2024-04-23,1,83.76,0.0,8.18,PayPal,Online,
STG-0001224,TXN-0000849,2,CUST-00226,PROD-0020,2024-04-23,1,1247.1,0.0,94.97,PayPal,Online,
STG-0001225,TXN-0000850,1,CUST-00054,PROD-0047,2024-05-08,5,120.05,30.01,46.07,Credit Card,In-Store,STORE-005
STG-0001226,TXN-0000850,2,CUST-00054,PROD-0054,2024-05-08,3,53.02,15.91,9.34,Credit Card,In-Store,STORE-005
STG-0001227,TXN-0000851,1,CUST-00319,PROD-0045,2023-05-14,4,98.13,0.0,24.31,Apple Pay,Online,
STG-0001228,TXN-0000852,1,CUST-00089,PROD-0021,2022-11-14,1,161.73,8.09,12.19,Credit Card,In-Store,STORE-004
STG-0001229,TXN-0000853,1,CUST-00306,PROD-0051,2023-12-20,1,171.99,8.6,13.37,Debit Card,Mobile App,
STG-0001230,TXN-0000854,1,CUST-00124,PROD-0082,2024-06-22,3,47.47,0.0,13.14,Apple Pay,Online,
STG-0001231,TXN-0000855,1,CUST-00240,PROD-0012,2024-03-18,1,1399.0,0.0,104.39,Cash,Online,
STG-0001232,TXN-0000856,1,CUST-00489,PROD-0014,2022-09-27,1,1422.22,71.11,87.89,Credit Card,In-Store,STORE-008
STG-0001233,TXN-0000857,1,CUST-00218,PROD-0044,2022-07-02,5,170.02,0.0,78.89,Apple Pay,Online,
STG-0001234,TXN-0000858,1,CUST-00233,PROD-0095,2023-03-29,2,11.05,0.0,2.02,Cash,In-Store,STORE-001
STG-0001235,TXN-0000858,2,CUST-00233,PROD-0076,2023-03-29,1,40.18,0.0,3.27,Cash,In-Store,STORE-001
STG-0001236,TXN-0000859,1,CUST-00344,PROD-0076,2024-09-19,2,39.21,3.92,7.03,Credit Card,Mobile App,
STG-0001237,TXN-0000860,1,CUST-00475,PROD-0045,2023-01-19,1,103.71,0.0,6.43,Debit Card,Online,
STG-0001238,TXN-0000861,1,CUST-00180,PROD-0067,2022-11-16,1,304.54,0.0,29.7,Debit Card,In-Store,STORE-007
STG-0001239,TXN-0000861,2,CUST-00180,PROD-0002,2022-11-16,1,881.77,44.09,60.7,Debit Card,In-Store,STORE-007
STG-0001240,TXN-0000861,3,CUST-00180,PROD-0072,2022-11-16,2,314.27,94.28,33.32,Debit Card,In-Store,STORE-007
STG-0001241,TXN-0000862,1,CUST-00068,PROD-0094,2024-07-18,4,29.99,0.0,10.97,PayPal,Mobile App,
STG-0001242,TXN-0000863,1,CUST-00174,PROD-0069,2024-09-11,4,436.51,0.0,132.8,PayPal,In-Store,STORE-002
STG-0001243,TXN-0000864,1,CUST-00261,PROD-0091,2023-06-09,1,33.85,0.0,2.89,Credit Card,Online,
STG-0001244,TXN-0000864,2,CUST-00261,PROD-0080,2023-06-09,1,16.43,1.64,1.24,Credit Card,Online,
STG-0001245,TXN-0000865,1,CUST-00207,PROD-0021,2022-10-12,1,166.17,16.62,13.48,Debit Card,Mobile App,
STG-0001246,TXN-0000866,1,CUST-00454,PROD-0093,2024-10-02,1,26.93,1.35,1.97,Credit Card,Mobile App,
STG-0001247,TXN-0000866,2,CUST-00454,PROD-0012,2024-10-02,2,1384.26,276.85,198.07,Credit Card,Mobile App,
STG-0001248,TXN-0000867,1,CUST-00234,PROD-0061,2024-02-11,1,137.83,13.78,9.9,Cash,In-Store,STORE-010
STG-0001249,TXN-0000868,1,CUST-00201,PROD-0024,2023-08-06,2,126.46,37.94,18.4,Credit Card,In-Store,STORE-005
STG-0001250,TXN-0000868,2,CUST-00201,PROD-0003,2023-08-06,2,380.37,0.0,56.5,Credit Card,In-Store,STORE-005
STG-0001251,TXN-0000869,1,CUST-00361,PROD-0051,2023-01-17,1,169.61,0.0,16.94,Debit Card,Online,
STG-0001252,TXN-0000870,1,CUST-00227,PROD-0038,2023-09-01,3,68.65,10.3,12.07,Debit Card,Online,
STG-0001253,TXN-0000870,2,CUST-00227,PROD-0057,2023-09-01,3,49.27,7.39,8.98,Debit Card,Online,
STG-0001254,TXN-0000871,1,CUST-00491,PROD-0065,2024-01-23,1,114.0,5.7,8.0,Debit Card,In-Store,STORE-010
STG-0001255,TXN-0000872,1,CUST-00436,PROD-0008,2023-02-25,3,411.81,61.77,106.93,Debit Card,Online,
STG-0001256,TXN-0000872,2,CUST-00436,PROD-0021,2023-02-25,1,166.75,8.34,9.66,Debit Card,Online,
STG-0001257,TXN-0000873,1,CUST-00050,PROD-0063,2024-06-01,3,48.04,0.0,13.36,PayPal,Mobile App,
STG-0001258,TXN-0000873,2,CUST-00050,PROD-0043,2024-06-01,5,159.68,0.0,62.15,PayPal,Mobile App,
STG-0001259,TXN-0000873,3,CUST-00050,PROD-0080,2024-06-01,1,15.96,3.19,0.9,PayPal,Mobile App,
STG-0001260,TXN-0000874,1,CUST-00104,PROD-0074,2023-12-15,1,140.36,0.0,13.0,Debit Card,Online,
STG-0001261,TXN-0000874,2,CUST-00104,PROD-0089,2023-12-15,3,17.1,0.0,4.34,Debit Card,Online,
STG-0001262,TXN-0000875,1,CUST-00423,PROD-0078,2024-04-14,1,16.34,0.0,1.39,PayPal,In-Store,STORE-002
STG-0001263,TXN-0000875,2,CUST-00423,PROD-0052,2024-04-14,2,37.48,0.0,7.06,PayPal,In-Store,STORE-002
STG-0001264,TXN-0000876,1,CUST-00152,PROD-0076,2023-06-15,1,41.13,0.0,3.43,Credit Card,In-Store,STORE-003
STG-0001265,TXN-0000877,1,CUST-00348,PROD-0036,2022-08-16,1,30.12,1.51,1.94,PayPal,Online,
STG-0001266,TXN-0000877,2,CUST-00348,PROD-0039,2022-08-16,1,31.47,3.15,2.16,PayPal,Online,
STG-0001267,TXN-0000877,3,CUST-00348,PROD-0085,2022-08-16,2,36.55,0.0,5.55,PayPal,Online,
STG-0001268,TXN-0000878,1,CUST-00054,PROD-0053,2023-01-31,1,30.86,1.54,1.86,PayPal,Mobile App,
STG-0001269,TXN-0000878,2,CUST-00054,PROD-0086,2023-01-31,1,22.82,0.0,1.87,PayPal,Mobile App,
STG-0001270,TXN-0000878,3,CUST-00054,PROD-0087,2023-01-31,1,19.31,0.0,1.8,PayPal,Mobile App,
STG-0001271,TXN-0000879,1,CUST-00113,PROD-0090,2024-07-30,1,19.02,2.85,1.52,Debit Card,In-Store,STORE-004
STG-0001272,TXN-0000879,2,CUST-00113,PROD-0094,2024-07-30,1,29.42,1.47,2.79,Debit Card,In-Store,STORE-004
